,0,1,2,3,value,trend,noise
0,0.0,0.0,1.0,99.0,20.948563081338087,-0.8402180310991127,
1,0.0,0.0,2.0,98.0,25.060974911751543,-0.8472755731783101,
2,0.0,0.0,3.0,97.0,23.387946910862407,-0.8513167222124999,
3,0.0,0.0,4.0,96.0,22.004350324260187,-0.8349247713997893,
4,0.0,0.0,5.0,95.0,18.29850679231672,-0.7999463056336499,
5,0.0,0.0,6.0,94.0,15.30872772711512,-0.7585624120389411,
6,0.0,0.0,7.0,93.0,12.803816352459908,-0.709235362236315,
7,0.0,0.0,8.0,92.0,11.834812355112497,-0.6677736878489957,
8,0.0,0.0,9.0,91.0,9.731727577886744,-0.600414063665639,
9,0.0,0.0,10.0,90.0,7.9333486837680365,-0.5269959386611868,
10,0.0,0.0,11.0,89.0,6.395120173086547,-0.45230419300317626,
11,0.0,0.0,12.0,88.0,5.111068771787667,-0.3817807348549692,
12,0.0,0.0,13.0,87.0,4.079769053327369,-0.3194501391243122,
13,0.0,0.0,14.0,86.0,3.2746627902562295,-0.2664964580033816,
14,0.0,0.0,15.0,85.0,2.6668798370901445,-0.22222766521510395,
15,0.0,0.0,16.0,84.0,2.19513364762681,-0.1844853452800047,
16,0.0,0.0,17.0,83.0,1.8232052730959594,-0.15151786590724148,
17,0.0,0.0,18.0,82.0,1.5264661260702361,-0.12203317295965643,
18,0.0,0.0,19.0,81.0,1.2879297140499077,-0.09501367990920906,
19,0.0,0.0,20.0,80.0,1.0948538595624555,-0.06961328874398098,
20,0.0,0.0,21.0,79.0,0.9328587775387709,-0.045088361790877385,
21,0.0,0.0,22.0,78.0,0.795128297291436,-0.02116840186629776,
22,0.0,0.0,23.0,77.0,0.6767222705955116,0.0023637703584784564,
23,0.0,0.0,24.0,76.0,0.5746518213218197,0.02602123706999926,
24,0.0,0.0,25.0,75.0,0.48561954677200037,0.04983164134609552,
25,0.0,0.0,26.0,74.0,0.4068177530643624,0.0738553848553003,
26,0.0,0.0,27.0,73.0,0.3364769843603521,0.09778028063648114,
27,0.0,0.0,28.0,72.0,0.273666995419527,0.12070047661653494,
28,0.0,0.0,29.0,71.0,0.21684733073091844,0.1426496094891938,
29,0.0,0.0,30.0,70.0,0.16477852199256082,0.16276144330132047,
30,0.0,0.0,31.0,69.0,0.11638644774788154,0.17916085858964714,
31,0.0,0.0,32.0,68.0,0.07065336590089699,0.1891307116015235,
32,0.0,0.0,33.0,67.0,0.027618163989782563,0.19060065615453636,
33,0.0,0.0,34.0,66.0,-0.009237315563162318,0.17415085323566726,
34,0.0,0.0,35.0,65.0,-0.031097692176361935,0.11022602376606216,
35,0.0,0.0,36.0,64.0,-0.0062431337022640365,-0.10725074581772709,
36,0.0,0.0,37.0,63.0,0.12468609772154426,-0.30802091204290905,
37,0.0,0.0,38.0,62.0,0.40674126522942844,-0.42761701859765255,
38,0.0,0.0,39.0,61.0,0.9979454323194075,-0.5030659962763856,
39,0.0,0.0,40.0,60.0,1.6233042280775378,-0.5109093718140714,
40,0.0,0.0,41.0,59.0,1.2052375585804134,-0.426404689237044,
41,0.0,0.0,42.0,58.0,0.9620157274763059,-0.40146813151584126,
42,0.0,0.0,43.0,57.0,0.929402025895876,-0.4607541655372547,
43,0.0,0.0,44.0,56.0,0.9640704418735366,-0.5646220742792352,
44,0.0,0.0,45.0,55.0,1.3328813545292824,-0.6410788971394316,
45,0.0,0.0,46.0,54.0,1.8476589079865682,-0.6669551664916085,
46,0.0,0.0,47.0,53.0,1.7614990282617833,-0.6204333783135214,
47,0.0,0.0,48.0,52.0,1.5408767414584674,-0.5919708635759691,
48,0.0,0.0,49.0,51.0,1.3472682809825338,-0.577191115719551,
49,0.0,0.0,50.0,50.0,0.823590122541987,-0.4854040916946404,
50,0.0,0.0,51.0,49.0,0.8761192144345804,-0.5134976860761171,
51,0.0,0.0,52.0,48.0,0.6704331903813667,-0.4681366978223911,
52,0.0,0.0,53.0,47.0,0.6105116355370639,-0.4635540210924166,
53,0.0,0.0,54.0,46.0,0.5964063390497518,-0.48136042860305295,
54,0.0,0.0,55.0,45.0,0.5538967775521406,-0.4825418140275243,
55,0.0,0.0,56.0,44.0,0.519905648207164,-0.4843645470623952,
56,0.0,0.0,57.0,43.0,0.4875867510422667,-0.4856682447662247,
57,0.0,0.0,58.0,42.0,0.4599060063284863,-0.48801092939789814,
58,0.0,0.0,59.0,41.0,0.42791514988659674,-0.4875216380353915,
59,0.0,0.0,60.0,40.0,0.40424252146892936,-0.4886021441968673,
60,0.0,0.0,61.0,39.0,0.38466992437547387,-0.49122382279140386,
61,0.0,0.0,62.0,38.0,0.3657864095436505,-0.4937268875564058,
62,0.0,0.0,63.0,37.0,0.3463658424239977,-0.49506942969479606,
63,0.0,0.0,64.0,36.0,0.326662812461882,-0.49579906022639697,
64,0.0,0.0,65.0,35.0,0.3090688158325354,-0.49730154796234716,
65,0.0,0.0,66.0,34.0,0.2887076437765628,-0.4961685482166216,
66,0.0,0.0,67.0,33.0,0.2725414318715078,-0.4974774490452145,
67,0.0,0.0,68.0,32.0,0.25592770858992586,-0.49790804545705103,
68,0.0,0.0,69.0,31.0,0.2404598919520593,-0.4985249361005829,
69,0.0,0.0,70.0,30.0,0.22738327760241406,-0.5008483787525586,
70,0.0,0.0,71.0,29.0,0.21430201243964264,-0.5028459013112119,
71,0.0,0.0,72.0,28.0,0.20015195160045662,-0.503283126311679,
72,0.0,0.0,73.0,27.0,0.18680047468388938,-0.5036756177692545,
73,0.0,0.0,74.0,26.0,0.1746534259496475,-0.5047291534709736,
74,0.0,0.0,75.0,25.0,0.16211936189643317,-0.5054835617846205,
75,0.0,0.0,76.0,24.0,0.15070401439653192,-0.5072039442726111,
76,0.0,0.0,77.0,23.0,0.13843751232483892,-0.5071249434544196,
77,0.0,0.0,78.0,22.0,0.12586219815055544,-0.5058294356784696,
78,0.0,0.0,79.0,21.0,0.11620619361878881,-0.508439062960597,
79,0.0,0.0,80.0,20.0,0.10397952110906061,-0.506194809104713,
80,0.0,0.0,81.0,19.0,0.09289852855906999,-0.5062301420012898,
81,0.0,0.0,82.0,18.0,0.08258960434537777,-0.5073495608382115,
82,0.0,0.0,83.0,17.0,0.07394081566395694,-0.507511911296842,
83,0.0,0.0,84.0,16.0,0.06494124340494412,-0.5090070822722255,
84,0.0,0.0,85.0,15.0,0.054836659702164114,-0.5092147788204607,
85,0.0,0.0,86.0,14.0,0.044763692258012355,-0.508915928651138,
86,0.0,0.0,87.0,13.0,0.03628212048774371,-0.5090647376563616,
87,0.0,0.0,88.0,12.0,0.028139030848157054,-0.5065950490680752,
88,0.0,0.0,89.0,11.0,0.019965024404256404,-0.5075170191385565,
89,0.0,0.0,90.0,10.0,0.01217679736862709,-0.5086957987606282,
90,0.0,0.0,91.0,9.0,0.0034045235811757113,-0.5068947589740582,
91,0.0,0.0,92.0,8.0,-0.0028304909752153717,-0.5105756137332422,
92,0.0,0.0,93.0,7.0,-0.009165058552147776,-0.5101288676335163,
93,0.0,0.0,94.0,6.0,-0.014954234880651285,-0.5106629392473065,
94,0.0,0.0,95.0,5.0,-0.02167183831315933,-0.509362274180234,
95,0.0,0.0,96.0,4.0,-0.028449711123893384,-0.5120572036007678,
96,0.0,0.0,97.0,3.0,-0.03765992604818191,-0.5120024015228423,
97,0.0,0.0,98.0,2.0,-0.043410706933182164,-0.5110626030420558,
98,0.0,0.0,99.0,1.0,-0.04972884187323878,-0.5108251369463926,
99,0.0,1.0,0.0,99.0,,-0.6903859368355645,8.489934661811873
100,0.0,1.0,1.0,98.0,16.920497424901072,-0.8074498823477234,17.245500048011948
101,0.0,1.0,2.0,97.0,18.184910992848298,-0.8122485784262856,18.53678217382967
102,0.0,1.0,3.0,96.0,18.159906789465207,-0.8024069373123389,18.51306160796525
103,0.0,1.0,4.0,95.0,15.785485641167323,-0.7714332984764121,16.096594038400344
104,0.0,1.0,5.0,94.0,13.570377618010518,-0.7324266074967177,13.842290698021841
105,0.0,1.0,6.0,93.0,11.565415657344849,-0.6849520108431686,11.80118804428781
106,0.0,1.0,7.0,92.0,10.730741777534703,-0.6430109610368864,10.959087466775808
107,0.0,1.0,8.0,91.0,8.934735685263272,-0.5781668774726264,9.129989589316592
108,0.0,1.0,9.0,90.0,7.359347230409318,-0.5081094401830863,7.525746583491168
109,0.0,1.0,10.0,89.0,5.986293531369753,-0.4373284832521276,6.126399564531267
110,0.0,1.0,11.0,88.0,4.830659309842025,-0.3708163735609663,4.947885681716931
111,0.0,1.0,12.0,87.0,3.8931551040244488,-0.31190807234058404,3.9917123618386148
112,0.0,1.0,13.0,86.0,3.155196391472872,-0.26155269221122457,3.2388178522091655
113,0.0,1.0,14.0,85.0,2.588196552262013,-0.21896774179336842,2.6592745476066733
114,0.0,1.0,15.0,84.0,2.143344733375878,-0.1823489202544032,2.2045715588010406
115,0.0,1.0,16.0,83.0,1.7895572971536238,-0.15013228717307503,1.8427362069254758
116,0.0,1.0,17.0,82.0,1.5048890331983724,-0.12114473399475434,1.5516985614972194
117,0.0,1.0,18.0,81.0,1.2745885467744467,-0.09446065450634322,1.31640030246691
118,0.0,1.0,19.0,80.0,1.0860439402490996,-0.06925101707491443,1.1238567665552526
119,0.0,1.0,20.0,79.0,0.9273979257243348,-0.044856650989778535,0.9618536831569817
120,0.0,1.0,21.0,78.0,0.7920580856905961,-0.021016958423112464,0.8236095406219646
121,0.0,1.0,22.0,77.0,0.6753995853621213,0.0024765022396582292,0.7043794517662871
122,0.0,1.0,23.0,76.0,0.5744462917891477,0.02611870254774251,0.6013804743731335
123,0.0,1.0,24.0,75.0,0.48612383352551913,0.04995636239732981,0.5113096262822165
124,0.0,1.0,25.0,74.0,0.40789660668135097,0.07403207416913582,0.43154259408147744
125,0.0,1.0,26.0,73.0,0.33801187465315796,0.09805948277548104,0.3601194775027825
126,0.0,1.0,27.0,72.0,0.27556968317998365,0.12109901002848589,0.29603723005757043
127,0.0,1.0,28.0,71.0,0.21899845054367106,0.14327736394345725,0.23800897948428634
128,0.0,1.0,29.0,70.0,0.1670631165574905,0.1637960633876836,0.18486436239359838
129,0.0,1.0,30.0,69.0,0.11864859947816941,0.18110481162618375,0.13540457697781516
130,0.0,1.0,31.0,68.0,0.0726074466268749,0.19232679051482937,0.08842145887188813
131,0.0,1.0,32.0,67.0,0.02874781400348847,0.19520941025065852,0.04366337181905844
132,0.0,1.0,33.0,66.0,-0.009846357891791335,0.18040266715229958,0.0043858424169289645
133,0.0,1.0,34.0,65.0,-0.034723643566921925,0.11631163440057035,-0.020563401882588872
134,0.0,1.0,35.0,64.0,-0.01250543599018561,-0.11061035834536492,0.0026907620979115254
135,0.0,1.0,36.0,63.0,0.12071527120257919,-0.3170599331030495,0.1390157149541411
136,0.0,1.0,37.0,62.0,0.40276018406197456,-0.4335424257641781,0.4270089638128034
137,0.0,1.0,38.0,61.0,0.9696348151453253,-0.5044239603599809,1.0043706157947216
138,0.0,1.0,39.0,60.0,1.6503619771800815,-0.51569663368554,1.6165810413064583
139,0.0,1.0,40.0,59.0,1.2208760650966646,-0.4290032267142183,1.2494515112700024
140,0.0,1.0,41.0,58.0,0.9653860223047785,-0.4009177127806851,1.021432815259527
141,0.0,1.0,42.0,57.0,0.9191313203247844,-0.45797764500295235,1.0185814445926726
142,0.0,1.0,43.0,56.0,0.9336121292721917,-0.5586446998666135,1.0063058193516858
143,0.0,1.0,44.0,55.0,1.2976755940884752,-0.6377918393656665,1.4025972876656327
144,0.0,1.0,45.0,54.0,1.8306869713350036,-0.667205261274796,1.9206026479139093
145,0.0,1.0,46.0,53.0,1.767091283199965,-0.622526192232175,1.7679762764621425
146,0.0,1.0,47.0,52.0,1.551641579082804,-0.5941992457850644,1.7890387354591017
147,0.0,1.0,48.0,51.0,1.3821151350238043,-0.5837233933033855,1.648221786733628
148,0.0,1.0,49.0,50.0,0.8507385395884408,-0.49464305720919566,1.215015103537703
149,0.0,1.0,50.0,49.0,0.9172716776986165,-0.5250609051156763,0.9569707080548622
150,0.0,1.0,51.0,48.0,0.6623865663697719,-0.46451717752178856,0.6064099560168936
151,0.0,1.0,52.0,47.0,0.575188421287671,-0.4481859487803076,0.437809355090097
152,0.0,1.0,53.0,46.0,0.5947716944633568,-0.4768837142156729,0.35418226148320664
153,0.0,1.0,54.0,45.0,0.5581330418405701,-0.48110545355461776,0.31252903047362435
154,0.0,1.0,55.0,44.0,0.5229290320978133,-0.48267388045598325,0.29557370829599505
155,0.0,1.0,56.0,43.0,0.4930941445623216,-0.4852127923739812,0.28190132813244473
156,0.0,1.0,57.0,42.0,0.4627498881018184,-0.4866012600302948,0.2762601103648936
157,0.0,1.0,58.0,41.0,0.43345633763497426,-0.487664897063524,0.26937213469978727
158,0.0,1.0,59.0,40.0,0.4063194232425198,-0.4886717959333311,0.2674501229155404
159,0.0,1.0,60.0,39.0,0.3858442720972637,-0.49014304945190024,0.25895152934274357
160,0.0,1.0,61.0,38.0,0.3662232996743402,-0.4928484528139365,0.25202477899458153
161,0.0,1.0,62.0,37.0,0.3459296191490071,-0.4939298820118083,0.23795550021951728
162,0.0,1.0,63.0,36.0,0.3272817684535958,-0.4951880468503749,0.2195430261686091
163,0.0,1.0,64.0,35.0,0.3098581846805981,-0.4969110213636917,0.2128239075901468
164,0.0,1.0,65.0,34.0,0.28932443124113494,-0.495878624525269,0.20464384678461678
165,0.0,1.0,66.0,33.0,0.27305222468143553,-0.4972726958981176,0.1947259680485014
166,0.0,1.0,67.0,32.0,0.25755319587885483,-0.4988134508525034,0.19189744436720169
167,0.0,1.0,68.0,31.0,0.24133147941835142,-0.49918804814679096,0.19503683242170422
168,0.0,1.0,69.0,30.0,0.22687248182650466,-0.5005164923987734,0.19018516982414457
169,0.0,1.0,70.0,29.0,0.21271762208044565,-0.5014080843214188,0.17821190175994883
170,0.0,1.0,71.0,28.0,0.2001780672358724,-0.5036658428531242,0.17417705304535813
171,0.0,1.0,72.0,27.0,0.18666210029055352,-0.5041092696699606,0.18164490449707849
172,0.0,1.0,73.0,26.0,0.1728090505960862,-0.5034168321924498,0.18263255343881357
173,0.0,1.0,74.0,25.0,0.16040427884977326,-0.5042799322291653,0.1709011827914173
174,0.0,1.0,75.0,24.0,0.14956229078553007,-0.5067280804092511,0.16520755215484817
175,0.0,1.0,76.0,23.0,0.13675620639608432,-0.5057081192606669,0.15584850688485674
176,0.0,1.0,77.0,22.0,0.12532602525855485,-0.506331106907735,0.15217512654145415
177,0.0,1.0,78.0,21.0,0.11398150437060872,-0.5067367719322128,0.15110136217875847
178,0.0,1.0,79.0,20.0,0.10191063318168858,-0.5063161993701695,0.14623818768239527
179,0.0,1.0,80.0,19.0,0.09162277402394658,-0.5076045433079663,0.13881002125313668
180,0.0,1.0,81.0,18.0,0.08122471848852508,-0.5075390542246592,0.1536997748599669
181,0.0,1.0,82.0,17.0,0.0734304800921537,-0.5092673293364745,0.13783918747055446
182,0.0,1.0,83.0,16.0,0.06328552281006128,-0.5083005714735651,0.1347798052847855
183,0.0,1.0,84.0,15.0,0.05287885690407301,-0.5077205658404976,0.13007850800130782
184,0.0,1.0,85.0,14.0,0.04410609054286274,-0.510560851376028,0.12481543511987603
185,0.0,1.0,86.0,13.0,0.0358850826041075,-0.510614584944835,0.09964601962247555
186,0.0,1.0,87.0,12.0,0.027504376960572063,-0.5089322184728717,0.1109633823138505
187,0.0,1.0,88.0,11.0,0.01886725780826759,-0.508497656094846,0.1099644148653669
188,0.0,1.0,89.0,10.0,0.01102912152854163,-0.5099358455749445,0.10168306998666887
189,0.0,1.0,90.0,9.0,0.002765024665424942,-0.5098465295237833,0.10600059033464815
190,0.0,1.0,91.0,8.0,-0.004441361095605556,-0.5106592885628713,0.11673889280124161
191,0.0,1.0,92.0,7.0,-0.011284032008135325,-0.5091573814081465,0.11324240790280737
192,0.0,1.0,93.0,6.0,-0.017165004778622595,-0.5109090734598267,0.11666943361948956
193,0.0,1.0,94.0,5.0,-0.02350172099747827,-0.5121371177714072,0.1193207383807684
194,0.0,1.0,95.0,4.0,-0.029796249272992292,-0.5134359923843117,0.11595538062311661
195,0.0,1.0,96.0,3.0,-0.03687384605176025,-0.5134029009775076,0.10801492291192427
196,0.0,1.0,97.0,2.0,-0.04528335536538941,-0.5113815118585641,0.11707692955942228
197,0.0,1.0,98.0,1.0,-0.050996328768021626,-0.5111148987454391,0.10053265189342486
198,0.0,1.0,99.0,0.0,-0.0571561187291193,,0.1038094617085219
199,0.0,2.0,0.0,98.0,,-0.7058759516026548,10.262214688468012
200,0.0,2.0,1.0,97.0,13.556721077799496,-0.7552248497772276,13.826032989913877
201,0.0,2.0,2.0,96.0,14.576077344181247,-0.7590574575358234,14.887962985184327
202,0.0,2.0,3.0,95.0,13.344374182879912,-0.7355856530783056,13.635667607426038
203,0.0,2.0,4.0,94.0,11.849885635103433,-0.7010226495322669,12.110707385781009
204,0.0,2.0,5.0,93.0,10.325723066264088,-0.6567836872648969,10.555264341230716
205,0.0,2.0,6.0,92.0,9.621142396681643,-0.6147478659100173,9.844256416664258
206,0.0,2.0,7.0,91.0,8.136919642273357,-0.5536375173350976,8.328776230697658
207,0.0,2.0,8.0,90.0,6.773728224151515,-0.4876042780644977,6.937152657386511
208,0.0,2.0,9.0,89.0,5.568601345508601,-0.4213394609207681,5.707036912629735
209,0.0,2.0,10.0,88.0,4.541126512613833,-0.35914636248055265,4.658268231668053
210,0.0,2.0,11.0,87.0,3.6979834753751577,-0.30384770430922925,3.7973745324099157
211,0.0,2.0,12.0,86.0,3.0306765480885396,-0.2562725910614879,3.1148942440282807
212,0.0,2.0,13.0,85.0,2.505139149163979,-0.2154683335044013,2.5770649200172855
213,0.0,2.0,14.0,84.0,2.0880277466263837,-0.18003340499454845,2.1500658723373367
214,0.0,2.0,15.0,83.0,1.7530307993665182,-0.14860898226857233,1.8071907736535255
215,0.0,2.0,16.0,82.0,1.4809856796604302,-0.12015028008261786,1.5288583939327665
216,0.0,2.0,17.0,81.0,1.2593364375676428,-0.09382388406169562,1.3022394790339007
217,0.0,2.0,18.0,80.0,1.0759629565877096,-0.068831514877005,1.1148282518409047
218,0.0,2.0,19.0,79.0,0.9208205081139764,-0.044574447269706274,0.9562349873690246
219,0.0,2.0,20.0,78.0,0.788129626399851,-0.020827220148421977,0.8205883455484366
220,0.0,2.0,21.0,77.0,0.6733806915305549,0.0026205146272992863,0.7032300792375139
221,0.0,2.0,22.0,76.0,0.5737173926226145,0.02624026005209723,0.601462150193812
222,0.0,2.0,23.0,75.0,0.48627733709445775,0.050096021314305794,0.512234321167296
223,0.0,2.0,24.0,74.0,0.4086161886484403,0.0742161652972615,0.43301529580207077
224,0.0,2.0,25.0,73.0,0.33927265768266945,0.09833849399976802,0.36216389810679184
225,0.0,2.0,26.0,72.0,0.2772501093769404,0.12148574422069514,0.29840936439678956
226,0.0,2.0,27.0,71.0,0.22099947334535952,0.14385351406428137,0.2406193752254706
227,0.0,2.0,28.0,70.0,0.16925989739324288,0.16476139596107675,0.1875977434638363
228,0.0,2.0,29.0,69.0,0.12087408681767808,0.18296180888621683,0.13814518457173475
229,0.0,2.0,30.0,68.0,0.07456956747708965,0.19526636072249248,0.09084255854316914
230,0.0,2.0,31.0,67.0,0.029977396492369746,0.1993533546909314,0.045314018816531965
231,0.0,2.0,32.0,66.0,-0.010282725595469167,0.18598031143546057,0.004289837626173076
232,0.0,2.0,33.0,65.0,-0.037938477632620926,0.12129759853360556,-0.023502227819840127
233,0.0,2.0,34.0,64.0,-0.017935682829368638,-0.1147345717840661,-0.002522045182619226
234,0.0,2.0,35.0,63.0,0.11757151970336999,-0.3260675044502922,0.13614706033693125
235,0.0,2.0,36.0,62.0,0.399895542921898,-0.4394056972674354,0.4244198682260705
236,0.0,2.0,37.0,61.0,0.9441290661308597,-0.505439352009001,0.9793872693877226
237,0.0,2.0,38.0,60.0,1.6750746647066665,-0.5204594748790685,1.6387896910277906
238,0.0,2.0,39.0,59.0,1.235880835837642,-0.4313830404641392,1.2602267724907308
239,0.0,2.0,40.0,58.0,0.9683088123411374,-0.40032047091523026,1.0239371094308343
240,0.0,2.0,41.0,57.0,0.9082356582600184,-0.45506985268821853,1.0052613671984578
241,0.0,2.0,42.0,56.0,0.9048894086332877,-0.5528118294513676,0.9758728126171532
242,0.0,2.0,43.0,55.0,1.2363372066319012,-0.6301335983763376,1.3315828067109945
243,0.0,2.0,44.0,54.0,1.8128453290238404,-0.667475898212605,1.8952097763602818
244,0.0,2.0,45.0,53.0,1.768453499390227,-0.6242384822235179,1.7667968534356806
245,0.0,2.0,46.0,52.0,1.5563369390472395,-0.5954641265682639,1.7833374307830052
246,0.0,2.0,47.0,51.0,1.413685211748264,-0.5895059409738347,1.6745186519221638
247,0.0,2.0,48.0,50.0,0.8757124303088035,-0.5030410757605619,1.2384162140999737
248,0.0,2.0,49.0,49.0,0.9394699410433591,-0.5300440923120728,1.0085162457354415
249,0.0,2.0,50.0,48.0,0.6551201325716542,-0.461953257172357,0.6563614657201091
250,0.0,2.0,51.0,47.0,0.5784617642181866,-0.4478908332116769,0.4608453905461978
251,0.0,2.0,52.0,46.0,0.5878914330240907,-0.47060256434602554,0.37178379731399014
252,0.0,2.0,53.0,45.0,0.5577454610425046,-0.4778212380647986,0.3195552608032126
253,0.0,2.0,54.0,44.0,0.5255681130863665,-0.4808326902254201,0.303129787151285
254,0.0,2.0,55.0,43.0,0.4980778895588738,-0.4844683763445884,0.2833102859254124
255,0.0,2.0,56.0,42.0,0.46296093928743254,-0.48403450300566664,0.28009667816352835
256,0.0,2.0,57.0,41.0,0.436565727021057,-0.4865803459609733,0.2682171072200128
257,0.0,2.0,58.0,40.0,0.40778374372998316,-0.4871875513871379,0.2632641896550163
258,0.0,2.0,59.0,39.0,0.38766469598844044,-0.48957932561900996,0.2554092543783144
259,0.0,2.0,60.0,38.0,0.3669767708469578,-0.49194278475250375,0.25187912997443984
260,0.0,2.0,61.0,37.0,0.3464334235271269,-0.49323572348321254,0.2416602872924336
261,0.0,2.0,62.0,36.0,0.32831989388371463,-0.49470881456300564,0.22101416633091442
262,0.0,2.0,63.0,35.0,0.3105207819322924,-0.49654792481560006,0.21670312873282582
263,0.0,2.0,64.0,34.0,0.2901792676643531,-0.49582767591413124,0.20878864764165872
264,0.0,2.0,65.0,33.0,0.2733746387116964,-0.4970304888264523,0.2015174217590603
265,0.0,2.0,66.0,32.0,0.257943908015535,-0.49859990999086523,0.1899639424309072
266,0.0,2.0,67.0,31.0,0.24195303940066637,-0.4994099931214111,0.18841937197034864
267,0.0,2.0,68.0,30.0,0.22724468512352392,-0.5007724513289993,0.1914549682048221
268,0.0,2.0,69.0,29.0,0.21312145814581274,-0.5017563612039277,0.17457723237067735
269,0.0,2.0,70.0,28.0,0.19843734070026597,-0.5021650857939541,0.17398018736820942
270,0.0,2.0,71.0,27.0,0.18552117907964338,-0.5040775170676277,0.18496977543952564
271,0.0,2.0,72.0,26.0,0.17298368366897376,-0.5051799297282604,0.18727688175220103
272,0.0,2.0,73.0,25.0,0.1593745599944012,-0.5038060941982554,0.16839050774740527
273,0.0,2.0,74.0,24.0,0.14729166340500632,-0.5049677689584947,0.16024329901740275
274,0.0,2.0,75.0,23.0,0.1357639850963288,-0.506380172279863,0.1542306077943023
275,0.0,2.0,76.0,22.0,0.12356058897584044,-0.5060789247469522,0.15200618418321277
276,0.0,2.0,77.0,21.0,0.11161761736298059,-0.5056908878583856,0.14512123105544816
277,0.0,2.0,78.0,20.0,0.10030805777330354,-0.5069849455416999,0.16374155716859184
278,0.0,2.0,79.0,19.0,0.09084402924986312,-0.5081791497800404,0.142496842248937
279,0.0,2.0,80.0,18.0,0.08019991332674503,-0.5078264658484574,0.14063062212393374
280,0.0,2.0,81.0,17.0,0.07197949457493458,-0.5094665661702638,0.1457129245482125
281,0.0,2.0,82.0,16.0,0.062042359609738806,-0.5089682099159643,0.14144249961068378
282,0.0,2.0,83.0,15.0,0.05258764872794308,-0.5104133631497043,0.12735973725759386
283,0.0,2.0,84.0,14.0,0.044000857886323574,-0.5134786816966876,0.1202419732300648
284,0.0,2.0,85.0,13.0,0.03432073619863707,-0.5096233340994722,0.10304588005707505
285,0.0,2.0,86.0,12.0,0.02649876686220587,-0.5104525163732024,0.113489681690637
286,0.0,2.0,87.0,11.0,0.01751062776476009,-0.5094099728319554,0.124600044173927
287,0.0,2.0,88.0,10.0,0.009341126414915912,-0.509601911755464,0.11592207645539299
288,0.0,2.0,89.0,9.0,0.0012321878576777578,-0.5093382021088209,0.09499184126711158
289,0.0,2.0,90.0,8.0,-0.006081191323132895,-0.510153555128791,0.10440013245438307
290,0.0,2.0,91.0,7.0,-0.012987234383002755,-0.5098098787293723,0.10496050353406083
291,0.0,2.0,92.0,6.0,-0.019517133052035063,-0.5102010207721908,0.12508760724957924
292,0.0,2.0,93.0,5.0,-0.025673748121052054,-0.5112809108104535,0.1188557615168715
293,0.0,2.0,94.0,4.0,-0.03215130332060245,-0.5121934065598914,0.10788174631703829
294,0.0,2.0,95.0,3.0,-0.03946880867697322,-0.5125731956231689,0.11080925378615003
295,0.0,2.0,96.0,2.0,-0.04480226990573333,-0.5105473797015994,0.10362951730017356
296,0.0,2.0,97.0,1.0,-0.05339883618772756,-0.5092377748447592,0.10627390406335468
297,0.0,2.0,98.0,0.0,-0.05897822962743848,,0.08547989998384953
